stop_id;Frequency
13120;112
13122;30
13123;30
13124;30
13125;210
13126;210
13129;1550
13130;780
13131;30
13175;883
13178;66
13179;93
13180;72
13181;72
13182;546
13183;66
13184;66
13185;72
14000;48
14001;88
14002;88
14003;88
14004;48
14005;88
14006;48
14007;88
14008;48
14009;88
14010;48
14011;30
14012;27
14013;30
14014;27
14015;30
14016;30
14017;185
14018;185
14019;27
14020;117
14021;48
14022;117
14023;584
14024;404
14026;131
14027;131
14031;40
14032;40
14033;75
14034;30
14035;27
14036;27
14037;27
14038;80
14039;60
14040;91
14041;109
14042;91
14043;79
14044;79
14045;79
14046;79
14047;79
14048;79
14049;68
14050;79
14051;94
14052;80
14053;80
14054;80
14055;80
14056;91
14057;91
14058;91
14059;91
14060;121
14061;80
14062;229
14063;223
14064;229
14065;223
14066;223
14067;229
14068;155
14069;155
14070;155
14071;155
14072;155
14073;155
14074;155
14075;155
14076;155
14077;158
14078;158
14079;158
14080;227
14081;158
14082;158
14083;158
14084;158
14085;158
14086;179
14088;179
14089;179
14090;24
14091;106
14092;106
14093;106
14094;246
14095;251
14096;78
14097;131
14098;131
14099;512
14100;48
14101;48
14102;316
14103;179
14104;172
14106;2
14111;164
14112;38
14118;40
14119;6
14122;172
14220;222
14226;152
14227;146
15000;120
15002;1243
15003;1245
15004;120
15005;76
15645;108
15656;293
15657;291
15658;291
15659;293
15662;65
15753;2107
15754;156
15759;77
15764;2098
16503;222
16504;199
16505;213
16506;199
16507;518
16508;990
16509;407
16510;149
16511;194
16512;761
16513;511
16514;35
18003;340
18004;340
18007;343
18008;6
18009;6
18010;343
18011;3
18012;3
18013;3
18014;3
18015;3
18016;3
18022;3
18023;18
18055;1310
18056;1379
19001;112
19002;112
19003;112
19004;112
19005;112
19006;112
19007;112
19008;210
19009;210
19010;210
19011;210
19013;210
19014;110
19015;110
19016;110
19017;110
19018;110
19019;110
19020;110
19022;74
19023;74
19024;100
19050;7222
19051;11660
19052;11704
19053;310
19055;310
19056;345
19057;345
19058;310
19059;310
19060;310
19061;345
19062;7350
19063;11865
19064;11865
19066;1262
19067;858
19068;479
19071;526
19072;315
19073;417
19075;349
19076;355
19077;115
19078;109
19079;1516
19080;1643
19081;153
19082;44
19094;401
19095;340
19901;424
19902;416
19907;60
19908;57
19909;94
19910;2185
19911;424
19912;416
20040;60
20448;93
20522;214
20523;211
20524;1160
30028;6
30051;4
30054;2
30055;2
30064;4
30069;2
30090;27
30094;15
30095;15
30096;15
30097;15
30098;4
30099;15
30107;884
30108;333
30109;236
31001;27
31002;21
31003;27
31004;21
31005;27
31006;21
31007;27
31008;27
31009;27
31010;27
31011;21
31012;27
31013;21
31014;27
31015;21
31018;27
51300;48
51691;48
51692;48
51693;48
51694;960
51695;960
51702;96
51710;335
51712;39
51713;39
51720;321
51721;48
51722;48
51723;48
51724;48
51727;48
51766;863
60065;188
61000;300
61001;300
61002;300
61003;300
61004;300
61005;27
61006;27
61008;27
61012;300
61013;300
61015;27
61016;27
61017;300
61018;300
199001;357
200304;78
200305;75
200306;153
200308;93
200309;87
200312;12
200313;12
200314;15
200612;831
202018;223
202019;226
202462;819
203599;51
210919;769
300002;658
300003;666
300004;678
300005;680
300006;658
300007;666
300008;826
300011;24
300012;24
300018;1202
300021;342
300023;254
300024;710
300028;756
300030;1066
300031;132
300034;254
300035;254
300036;666
300041;912
300042;919
300044;1032
300045;218
300048;189
300049;368
300050;348
300051;1668
300052;658
300053;460
300054;246
300055;328
300056;246
300057;180
300058;266
300059;214
300060;410
300061;410
300062;410
300063;410
300064;356
300065;16
300066;338
300067;348
300068;56
300069;56
300070;56
300071;54
300072;54
300073;54
300074;60
300075;62
300076;62
300077;62
300078;62
300079;378
300081;378
300082;124
300083;124
300084;164
300085;164
300086;124
300087;124
300088;124
300089;124
300090;164
300091;244
300092;16
300093;16
300094;54
300095;54
300096;56
300097;362
300098;16
300100;70
300101;72
300103;386
300104;386
300105;242
300106;246
300107;454
300108;454
300110;456
300111;456
300112;298
300113;298
300114;60
300115;62
300116;60
300117;218
300118;54
300119;52
300120;542
300122;658
300124;604
300125;604
300126;614
300127;614
300129;666
300130;548
300131;548
300132;614
300141;304
300147;168
300148;168
300149;112
300150;116
300151;170
300152;238
300153;371
300154;722
300155;331
300156;64
300157;64
300158;68
300159;68
300160;120
300161;120
300162;122
300163;122
300164;56
300165;56
300166;54
300167;54
300168;54
300169;194
300170;224
300171;140
300172;232
300173;1012
300175;980
300177;770
300178;762
300182;770
300183;762
300184;174
300185;174
300186;174
300187;46
300188;232
300189;278
300190;232
300191;274
300192;274
300193;272
300194;272
300195;232
300196;272
300197;128
300198;132
300199;88
300200;172
300201;50
300202;50
300203;331
300204;153
300205;155
300206;153
300207;155
300208;155
300209;153
300210;106
300211;106
300212;148
300213;148
300214;327
300215;327
300216;658
300217;658
300218;666
300219;666
300220;658
300221;658
300222;666
300223;666
300224;658
300225;658
300226;666
300227;666
300228;312
300229;236
300230;196
300231;196
300232;220
300234;214
300236;42
300237;42
300238;104
300239;104
300240;106
300241;106
300242;614
300243;604
300244;104
300245;104
300246;106
300247;106
300248;718
300249;84
300250;82
300251;240
300252;240
300253;84
300254;82
300255;104
300256;104
300257;104
300258;104
300259;48
300260;48
300261;48
300262;48
300263;48
300264;104
300265;104
300266;104
300267;104
300268;104
300269;104
300270;48
300271;312
300272;328
300273;80
300274;80
300275;24
300276;24
300277;24
300278;24
300279;52
300280;48
300282;56
300283;106
300284;106
300285;290
300286;298
300287;200
300288;76
300289;80
300290;76
300291;80
300293;76
300294;228
300295;470
300296;470
300297;306
300298;306
300299;252
300300;306
300302;298
300304;306
300305;298
300307;298
300308;306
300309;306
300310;418
300311;418
300312;418
300313;218
300314;270
300315;196
300318;304
300319;304
300320;304
300321;280
300322;280
300323;280
300324;516
300325;516
300326;550
300327;550
300328;236
300329;246
300330;780
300332;780
300335;780
300337;796
300340;796
300344;796
300345;711
300346;327
300347;126
300348;126
300349;126
300350;120
300351;120
300352;48
300353;48
300354;72
300355;74
300356;50
300357;48
300359;780
300361;780
300362;780
300365;796
300366;796
300368;796
300369;40
300370;90
300371;124
300372;124
300373;124
300374;246
300375;162
300376;162
300377;162
300378;40
300379;40
300380;40
300381;44
300382;40
300383;92
300384;40
300385;44
300386;20
300387;410
300388;294
300389;288
300390;34
300391;40
300392;300
300393;76
300394;82
300395;312
300396;64
300397;124
300398;124
300399;220
300400;224
300401;60
300402;94
300403;94
300404;124
300405;52
300406;54
300407;92
300408;126
300409;144
300410;146
300411;720
300412;720
300413;1012
300414;720
300415;720
300416;720
300417;1012
300418;720
300419;720
300420;1012
300421;770
300422;1028
300423;728
300424;728
300425;1028
300426;728
300427;728
300428;728
300429;1028
300431;728
300432;614
300433;604
300434;762
300435;496
300436;496
300437;350
300438;348
300439;196
300440;76
300441;80
300442;200
300443;188
300444;268
300446;106
300447;110
300448;34
300449;38
300450;114
300451;114
300452;114
300453;114
300454;114
300455;114
300456;114
300457;114
300458;290
300459;290
300460;298
300461;298
300463;62
300464;62
300465;62
300466;60
300467;60
300468;60
300469;62
300470;60
300471;658
300472;200
300473;224
300474;106
300475;106
300476;112
300477;112
300478;54
300479;56
300480;54
300481;56
300482;222
300483;222
300484;224
300485;224
300486;112
300487;112
300488;112
300489;116
300490;116
300491;116
300492;306
300493;298
300494;124
300495;124
300496;124
300497;124
300498;124
300499;124
300500;124
300501;124
300502;148
300505;148
300506;298
300507;306
300508;270
300516;222
300517;224
300518;484
300519;492
300521;544
300522;540
300523;792
300525;218
300526;218
300527;214
300528;214
300529;214
300530;218
300531;214
300535;136
300537;136
300538;328
300539;328
300540;304
300541;304
300551;280
300552;304
300555;280
300556;368
300557;328
300558;304
300559;348
300560;324
300575;40
300576;44
300577;44
300578;604
300580;604
300581;614
300583;718
300584;718
300585;710
300586;710
300587;106
300588;106
300589;718
300590;710
300591;52
300592;48
300593;52
300594;52
300595;48
300596;48
300597;46
300598;316
300599;270
300600;320
300601;278
300602;274
300603;274
300604;44
300605;261
300606;254
300607;52
300608;52
300609;52
300610;52
300611;76
300612;82
300613;76
300614;76
300615;82
300616;82
300617;52
300618;52
300619;52
300620;56
300621;54
300622;54
300623;56
300624;60
300625;60
300626;62
300627;60
300628;62
300629;60
300632;32
300635;120
300636;120
300637;122
300639;292
300640;120
300641;120
300642;122
300643;122
300646;62
300647;62
300648;60
300649;256
300650;262
300651;196
300652;200
300653;218
300655;218
300656;218
300657;52
300658;52
300659;54
300660;54
300662;64
300663;64
300664;64
300667;68
300668;68
300669;68
300670;64
300671;68
300674;120
300675;122
300676;292
300677;82
300679;82
300680;42
300682;42
300684;42
300685;42
300686;42
300687;40
300688;40
300690;40
300692;40
300693;40
300694;42
300695;40
300696;42
300697;40
300698;40
300699;42
300700;42
300701;40
300702;40
300703;42
300704;40
300706;42
300707;38
300708;42
300709;88
300710;40
300712;38
300713;42
300714;42
300715;42
300716;38
300717;38
300718;42
300719;38
300720;42
300721;40
300722;22
300723;22
300724;42
300725;42
300726;42
300727;42
300728;42
300729;42
300730;42
300731;42
300732;42
300733;42
300734;124
300737;196
300738;396
300739;196
300740;196
300741;396
300742;24
300743;24
300744;48
300745;396
300746;214
300747;214
300749;214
300750;214
300751;214
300752;214
300753;24
300754;24
300755;72
300756;130
300757;72
300758;76
300759;108
300760;72
300761;110
300762;76
300763;24
300764;24
300765;24
300766;24
300767;24
300768;24
300769;24
300770;24
300771;24
300772;106
300773;42
300774;42
300775;84
300776;42
300777;42
300778;42
300779;42
300780;42
300781;42
300782;42
300784;42
300785;42
300786;42
300787;42
300788;42
300789;42
300790;82
300791;82
300792;82
300793;82
300794;80
300795;80
300796;80
300797;80
300798;80
300799;80
300800;80
300801;82
300802;82
300803;82
300804;80
300805;80
300806;126
300807;124
300808;84
300809;84
300810;82
300811;82
300812;82
300813;84
300814;84
300815;82
300816;82
300817;84
300818;82
300819;42
300820;42
300821;42
300822;42
300823;42
300824;42
300825;160
300826;160
300827;158
300828;158
300829;82
300830;80
300831;82
300832;82
300833;82
300834;80
300835;80
300836;80
300837;42
300839;42
300840;82
300841;84
300842;84
300843;82
300844;84
300845;166
300846;106
300847;24
300848;24
300849;24
300850;24
300851;24
300852;24
300853;56
300854;56
300855;56
300856;56
300857;56
300858;56
300859;56
300860;56
300861;56
300862;56
300863;24
300864;24
300865;24
300866;24
300867;24
300868;130
300869;130
300870;124
300871;64
300872;64
300873;42
300874;42
300875;290
300876;290
300877;298
300878;298
300879;298
300880;24
300884;48
300885;24
300886;24
300887;24
300888;24
300889;24
300890;248
300891;248
300892;252
300893;24
300894;24
300895;24
300896;24
300897;24
300898;24
300899;24
300900;24
300902;24
300903;24
300904;52
300905;52
300906;52
300907;52
300908;24
300909;24
300910;24
300911;24
300912;24
300914;24
300916;52
300917;52
300918;24
300919;24
300920;200
300921;52
300922;52
300923;196
300924;196
300925;196
300926;200
300927;200
300928;200
300929;196
300930;196
300931;196
300932;196
300933;196
300934;200
300935;200
300936;200
300937;200
300938;200
300939;236
300940;236
300941;236
300942;246
300943;246
300944;46
300945;46
300946;46
300947;46
300948;46
300949;46
300950;46
300951;46
300952;46
300953;46
300954;307
300955;300
300956;124
300957;124
300958;80
300959;80
300960;84
300961;124
300962;84
300963;124
300964;84
300965;80
300966;42
300967;40
300968;351
300969;340
300970;307
300971;307
300972;307
300973;261
300974;261
300975;254
300976;300
300977;300
300978;300
300979;254
300980;42
300981;42
300982;42
300983;40
300984;40
300985;120
300986;50
300987;48
300988;24
300989;48
300990;24
300991;48
300992;50
300993;50
300994;50
300995;48
300996;48
300997;48
300998;48
300999;48
301000;82
301001;42
301002;40
301003;42
301004;40
301005;82
301006;42
301007;42
301008;40
301009;42
301010;102
301011;44
301012;44
301013;44
301014;44
301015;44
301016;44
301021;24
301022;24
301023;24
301024;24
301025;88
301026;44
301029;44
301030;44
301031;44
301032;44
301033;44
301034;44
301036;62
301037;60
301038;146
301039;20
301040;126
301041;116
301042;18
301043;20
301044;86
301045;82
301046;86
301047;82
301048;42
301051;62
301052;52
301053;52
301054;52
301055;52
301056;52
301057;52
301058;52
301059;52
301060;52
301061;52
301062;52
301063;52
301064;52
301065;52
301066;52
301067;52
301072;52
301073;52
301076;52
301077;52
301078;52
301079;52
301080;52
301081;52
301082;52
301083;52
301084;52
301085;52
301086;52
301087;52
301088;52
301089;52
301090;52
301091;52
301092;52
301093;52
301094;52
301095;52
301097;24
301098;24
301099;24
301100;44
301101;40
301102;44
301103;40
301104;40
301108;40
301109;40
301110;40
301111;40
301112;40
301113;40
301114;24
301115;24
301116;32
301117;24
301118;24
301119;24
301120;40
301121;40
301122;40
301123;40
301124;40
301125;40
301126;40
301128;32
301129;32
301130;32
301131;52
301132;52
301133;52
301134;96
301135;52
301136;54
301137;54
301138;94
301139;96
301140;52
301141;52
301142;52
301143;52
301144;54
301145;54
301146;52
301147;52
301148;54
301149;54
301150;52
301151;40
301152;52
301163;42
301164;42
301165;42
301166;42
301175;42
301177;42
301178;146
301179;148
301180;350
301181;348
301182;42
301183;42
301184;42
301185;42
301186;42
301187;42
301188;486
301189;498
301190;214
301191;214
301192;432
301193;218
301194;214
301195;218
301196;218
301197;52
301198;52
301199;52
301200;52
301201;52
301202;52
301203;76
301204;76
301205;76
301206;82
301207;82
301208;82
301209;82
301210;54
301211;54
301212;76
301213;76
301214;76
301215;76
301216;82
301217;82
301218;82
301219;82
301220;52
301221;52
301222;52
301223;52
301224;52
301225;52
301228;76
301229;100
301230;110
301231;104
301232;104
301233;52
301234;104
301235;88
301237;88
301240;88
301241;88
301243;88
301245;44
301246;44
301247;44
301249;38
301250;42
301251;38
301252;42
301253;42
301254;88
301258;38
301259;42
301260;42
301261;42
301262;42
301263;148
301264;72
301265;72
301266;152
301267;370
301268;370
301269;379
301270;379
301271;333
301272;333
301273;326
301274;326
301275;34
301276;38
301277;38
301278;38
301279;38
301280;34
301281;34
301282;48
301283;34
301284;38
301285;34
301286;116
301287;116
301288;120
301289;120
301290;42
301291;116
301292;120
301293;34
301294;106
301295;110
301296;38
301297;38
301298;82
301299;82
301300;82
301301;82
301302;34
301303;38
301304;34
301306;42
301307;42
301308;42
301309;42
301310;48
301311;309
301312;42
301313;42
301314;42
301315;42
301316;196
301317;200
301318;200
301319;196
301320;218
301321;218
301322;218
301324;16
301327;16
301328;196
301329;106
301330;16
301331;196
301332;200
301334;200
301335;196
301336;196
301337;54
301338;56
301339;120
301341;16
301342;252
301343;252
301344;252
301345;248
301346;248
301347;248
301348;54
301349;56
301350;54
301351;52
301352;52
301353;52
301354;52
301355;252
301356;248
301357;84
301358;64
301359;70
301360;72
301361;24
301362;24
301363;792
301364;54
301365;54
301366;54
301367;56
301369;56
301370;284
301372;24
301373;24
301374;24
301375;24
301377;40
301378;40
301379;44
301380;44
301381;268
301382;260
301383;260
301384;268
301385;40
301386;44
301387;44
301389;52
301390;54
301391;52
301392;52
301394;106
301395;52
301396;52
301397;52
301398;52
301399;48
301400;48
301401;48
301402;48
301403;52
301404;48
301405;96
301406;88
301407;66
301408;72
301409;44
301410;40
301411;44
301412;40
301413;92
301414;92
301415;66
301416;72
301417;92
301419;44
301421;40
301423;40
301424;52
301425;52
301426;48
301427;48
301428;48
301429;44
301430;40
301431;52
301432;48
301436;162
301437;48
301438;270
301439;270
301440;274
301441;270
301442;274
301443;46
301445;46
301446;46
301448;61
301449;261
301450;254
301451;38
301452;38
301454;44
301455;44
301456;48
301457;309
301458;254
301459;261
301460;254
301461;46
301462;46
301463;46
301464;46
301465;46
301466;46
301468;42
301469;42
301470;42
301471;42
301472;24
301473;24
301474;2
301475;2
301476;2
301480;2
301482;104
301483;104
301484;104
301485;104
301487;33
301489;368
301491;1759
301494;45
301495;861
301499;388
301504;290
301505;701
301506;758
301507;791
301508;735
301509;701
301510;735
301511;701
301512;735
301513;148
301514;189
301515;148
301516;64
301517;67
301518;311
301519;450
301520;33
301521;139
301522;139
301523;139
301524;139
301526;139
301529;82
301530;82
301531;79
301532;134
301533;511
301534;509
301535;509
301536;511
301537;509
301538;511
301540;107
301541;99
301542;68
301543;63
301544;63
301545;127
301546;135
301547;139
301548;148
301549;139
301550;148
301552;148
301553;202
301554;216
301555;206
301556;212
301557;148
301558;148
301559;139
301560;201
301561;210
301562;67
301563;64
301564;131
301565;263
301566;75
301567;71
301568;450
301569;236
301570;239
301571;132
301572;134
301573;126
301574;452
301575;356
301576;62
301577;64
301578;168
301579;173
301580;163
301581;173
301582;71
301583;68
301584;171
301586;244
301587;231
301588;244
301589;231
301590;244
301591;231
301592;244
301593;231
301594;171
301595;158
301596;158
301597;171
301598;83
301600;126
301601;313
301602;452
301603;373
301604;377
301605;313
301606;375
301607;64
301608;62
301609;514
301610;519
301611;82
301612;79
301613;36
301614;62
301615;54
301617;81
301618;36
301619;135
301620;128
301621;135
301622;179
301623;173
301624;61
301625;64
301626;450
301627;452
301628;128
301629;128
301630;135
301631;168
301632;166
301633;75
301634;75
301635;71
301636;75
301637;71
301638;75
301639;71
301640;158
301641;171
301642;171
301643;158
301644;242
301645;226
301646;242
301647;226
301648;71
301649;71
301650;68
301651;71
301652;68
301653;173
301654;163
301655;173
301656;163
301657;386
301658;422
301659;324
301660;304
301661;82
301662;79
301663;82
301664;79
301665;324
301666;304
301668;315
301671;324
301672;304
301674;292
301675;128
301676;135
301677;128
301678;135
301681;130
301682;182
301683;315
301684;313
301685;315
301686;313
301687;71
301688;42
301689;767
301690;768
301691;768
301692;767
301693;519
301694;514
301695;450
301696;452
301697;450
301698;549
301699;546
301700;549
301701;500
301702;549
301704;189
301705;593
301706;586
301707;566
301708;569
301709;593
301710;586
301711;36
301712;171
301713;226
301714;158
301715;125
301716;130
301717;130
301718;125
301719;225
301720;68
301722;161
301723;171
301724;91
301725;89
301726;128
301727;147
301728;405
301729;179
301730;339
301733;524
301734;525
301735;391
301736;397
301737;397
301738;391
301739;391
301740;397
301741;524
301742;525
301743;92
301744;106
301745;71
301746;82
301747;72
301748;75
301749;72
301750;75
301751;75
301752;340
301753;340
301754;340
301755;340
301756;346
301757;340
301758;346
301759;346
301760;346
301761;346
301762;320
301763;315
301764;391
301765;397
301766;391
301767;397
301768;340
301769;346
301770;242
301771;225
301772;242
301773;225
301774;71
301775;242
301776;225
301777;47
301778;767
301779;716
301780;125
301781;163
301782;163
301783;163
301784;163
301785;173
301786;173
301787;173
301788;173
301789;173
301790;163
301791;68
301792;452
301793;452
301794;304
301795;320
301796;241
301797;252
301798;304
301799;173
301800;163
301801;173
301802;163
301803;288
301805;290
301806;296
301807;119
301808;119
301809;119
301810;290
301811;245
301812;119
301813;307
301814;125
301815;125
301816;65
301817;321
301818;296
301819;179
301820;185
301821;290
301822;296
301823;240
301825;509
301826;511
301827;713
301828;716
301829;713
301830;511
301831;716
301832;511
301833;167
301834;171
301835;183
301836;167
301837;171
301838;179
301839;36
301840;131
301841;375
301842;380
301843;375
301844;380
301845;375
301846;380
301847;50
301848;47
301849;50
301850;171
301851;158
301852;171
301853;171
301854;56
301855;57
301856;148
301857;204
301858;57
301859;56
301860;62
301861;64
301862;126
301863;131
301864;126
301865;131
301866;64
301867;62
301868;64
301869;64
301872;82
301873;82
301874;79
301877;161
301878;161
301879;161
301880;161
301881;238
301882;36
301883;107
301884;99
301885;62
301886;62
301887;62
301888;62
301889;135
301890;68
301891;68
301892;63
301893;63
301894;68
301895;63
301896;36
301897;139
301898;68
301899;63
301900;64
301901;67
301902;68
301903;68
301904;63
301905;63
301906;255
301907;238
301908;255
301909;238
301910;107
301911;99
301912;63
301913;68
301914;126
301915;63
301916;128
301917;135
301918;18
301919;18
301920;64
301921;126
301922;355
301923;131
301924;225
301925;229
301926;126
301927;225
301928;229
301929;225
301930;229
301931;68
301932;73
301933;73
301934;68
301935;68
301936;23
301937;73
301938;68
301939;23
301940;23
301941;23
301942;71
301943;71
301944;68
301945;71
301946;68
301948;71
301949;68
301950;71
301951;68
301952;36
301953;33
301954;47
301955;50
301956;33
301957;50
301958;50
301959;47
301960;47
301961;47
301962;65
301963;59
301964;139
301965;139
301966;268
301967;267
301968;139
301969;139
301970;67
301971;129
301972;128
301973;129
301974;128
301975;67
301976;64
301977;67
301978;67
301979;67
301980;64
301981;450
301982;452
301983;128
301984;39
301986;64
301987;64
301988;61
301989;64
301990;61
301991;61
301992;61
301996;64
301997;64
301998;64
301999;64
302000;64
302003;61
302004;50
302005;47
302006;50
302007;128
302008;128
302009;128
302010;135
302011;135
302012;135
302013;135
302014;128
302015;135
302016;135
302018;62
302019;73
302020;68
302021;73
302023;62
302024;62
302025;64
302028;73
302030;161
302031;71
302032;68
302033;71
302034;68
302035;324
302036;57
302037;56
302038;225
302039;242
302041;128
302042;128
302043;135
302044;135
302045;57
302046;56
302047;62
302048;62
302049;57
302050;56
302051;112
302052;62
302053;64
302056;67
302057;450
302058;131
302059;64
302060;67
302061;67
302062;64
302063;39
302064;36
302065;57
302066;57
302067;57
302068;56
302069;56
302070;56
302071;57
302072;56
302073;246
302074;189
302075;57
302076;56
302077;57
302078;56
302079;57
302080;56
302081;71
302082;68
302083;71
302085;124
302086;124
302087;124
302088;124
302089;64
302090;64
302091;64
302092;67
302093;67
302094;127
302095;67
302096;130
302097;125
302098;171
302099;171
302100;161
302101;161
302102;171
302104;128
302105;135
302106;135
302107;320
302108;140
302109;146
302110;72
302111;72
302112;75
302113;75
302115;102
302116;102
302117;102
302118;72
302119;75
302120;72
302121;120
302122;120
302123;72
302124;72
302125;75
302126;75
302128;102
302129;60
302130;60
302131;72
302132;75
302133;75
302134;75
302135;72
302136;72
302141;12
302143;12
302144;12
302145;12
302146;12
302147;50
302148;50
302149;63
302150;63
302151;68
302152;68
302153;63
302154;68
302156;64
302157;64
302158;64
302159;64
302160;64
302161;68
302162;68
302163;71
302164;71
302165;18
302166;18
302167;18
302168;18
302169;36
302170;36
302171;63
302172;63
302173;131
302174;63
302175;216
302176;120
302177;120
302178;240
302179;120
302180;120
302181;120
302183;120
302184;120
302185;115
302186;120
302187;115
302188;230
302191;173
302192;173
302193;173
302194;278
302195;115
302198;120
302199;120
302200;120
302201;120
302203;72
302204;75
302205;60
302206;60
302207;60
302208;60
302209;60
302211;111
302212;222
302213;222
302214;222
302215;222
302216;111
302217;111
302218;111
302219;51
302220;51
302221;51
302222;51
302223;51
302224;51
302225;51
302226;51
302227;51
302228;51
302229;171
302230;120
302231;171
302232;65
302239;183
302240;179
302242;183
302243;179
302244;50
302245;158
302246;72
302248;128
302249;214
302250;135
302251;128
302254;139
302255;139
302256;139
302257;139
302258;139
302259;139
302260;139
302261;139
302262;71
302264;48
302267;139
302271;52
302272;52
302275;52
302276;396
302277;32
302278;290
302284;438
307147;264
310034;2098
310035;208
310036;172
310037;626
310038;299
310039;226
310040;174
310047;156
310049;45
310050;196
310051;934
310054;306
310055;220
310061;301
310062;212
310063;489
310064;8
310066;33
310068;1308
310069;412
310070;220
310073;750
310075;98
310076;533
310077;243
310078;324
310079;324
310081;276
310082;747
310086;676
310087;383
310088;1115
310089;659
310092;309
310093;307
310095;187
310096;243
310097;239
310098;239
310099;243
310100;239
310109;253
310110;248
310111;1559
310121;52
310122;136
310123;33
310124;133
310125;25
310126;25
310127;33
310128;33
310129;33
310130;89
310131;50
310132;179
310133;122
310134;115
310135;122
310136;115
310137;162
310138;147
310139;162
310140;155
310141;276
310142;122
310143;115
310144;122
310145;115
310146;8
310147;64
310148;58
310149;58
310150;33
310151;33
310152;33
310153;64
310154;97
310155;97
310157;106
310160;268
310161;174
310163;49
310164;201
310165;316
310166;298
310167;164
310168;164
310169;94
310171;92
310172;92
310173;92
310174;92
310175;92
310176;46
310177;92
310178;184
310179;54
310180;54
310181;113
310182;115
310183;113
310184;54
310185;54
310186;54
310187;54
310188;80
310189;82
310190;80
310191;82
310192;82
310193;80
310194;33
310195;33
310196;33
310199;33
310200;198
310201;179
310202;179
310203;185
310204;160
310206;81
310207;85
310208;81
310209;85
310210;81
310211;168
310212;164
310213;168
310214;164
310215;251
310216;83
310219;83
310220;148
310221;74
310222;74
310223;74
310224;157
310227;100
310228;99
310229;99
310230;100
310231;99
310232;100
310233;99
310235;111
310236;103
310237;100
310239;100
310240;203
310241;103
310242;100
310243;265
310244;268
310245;268
310246;265
310247;265
310248;268
310249;268
310250;103
310251;268
310252;268
310253;140
310254;304
310255;303
310256;303
310257;303
310258;304
310259;303
310260;398
310261;404
310262;304
310263;303
310264;146
310265;146
310267;99
310268;100
310269;100
310270;203
310271;203
310272;196
310273;99
310274;100
310275;99
310276;208
310277;209
310278;111
310279;106
310280;97
310281;98
310282;98
310283;78
310284;101
310285;97
310286;101
310287;97
310288;125
310289;125
310290;95
310291;87
310292;87
310293;95
310294;87
310295;125
310296;95
310297;87
310298;95
310300;146
310301;146
310302;79
310304;79
310305;79
310307;213
310308;205
310309;20
310310;20
310312;140
310313;140
310316;64
310317;69
310318;309
310319;269
310320;276
310321;302
310322;195
310323;69
310324;69
310325;69
310326;69
310327;20
310328;14
310329;18
310330;70
310331;76
310332;70
310333;70
310334;78
310335;76
310336;140
310337;140
310338;33
310339;33
310340;140
310341;33
310342;33
310343;140
310344;140
310345;89
310346;96
310347;71
310348;128
310349;71
310350;89
310351;96
310352;135
310353;128
310354;89
310355;96
310356;180
310357;177
310358;180
310359;177
310360;180
310361;177
310362;177
310364;114
310365;107
310366;114
310367;107
310368;114
310369;107
310370;111
310372;155
310374;98
310375;100
310376;100
310379;150
310380;143
310381;8
310382;115
310383;8
310384;8
310385;115
310386;8
310387;62
310388;62
310389;62
310390;62
310391;62
310392;60
310393;116
310394;238
310396;281
310397;280
310398;401
310399;396
310400;401
310401;276
310402;401
310403;396
310404;401
310406;281
310407;280
310408;232
310409;240
310410;120
310411;116
310412;120
310413;232
310414;240
310415;116
310417;103
310418;92
310419;92
310421;116
310422;108
310423;108
310424;108
310425;108
310426;108
310427;108
310428;108
310429;108
310430;99
310431;100
310432;10
310433;140
310434;170
310435;164
310436;164
310437;170
310438;190
310439;184
310440;170
310441;164
310442;162
310443;304
310444;162
310445;162
310446;162
310447;190
310448;184
310449;190
310450;184
310451;190
310452;184
310453;170
310454;164
310455;170
310456;164
310457;170
310458;164
310459;170
310460;164
310461;56
310462;60
310463;56
310464;60
310465;256
310466;256
310467;256
310468;274
310469;256
310470;256
310471;274
310472;60
310473;56
310474;330
310475;316
310476;60
310477;56
310478;330
310479;316
310480;56
310481;60
310482;256
310483;274
310484;256
310485;274
310486;56
310487;60
310488;56
310489;60
310490;95
310491;95
310492;187
310493;275
310494;282
310495;275
310496;98
310497;193
310498;193
310499;193
310500;98
310501;98
310502;282
310503;275
310504;98
310505;99
310506;100
310508;99
310509;100
310510;99
310512;100
310514;100
310517;99
310518;100
310519;100
310520;100
310521;99
310522;99
310523;5
310524;5
310525;5
310526;5
310527;13
310528;13
310531;98
310532;98
310533;98
310534;98
310535;98
310536;98
310537;98
310538;98
310539;98
310540;98
310541;98
310542;98
310544;18
310545;18
310547;36
310548;34
310549;18
310550;18
310551;2
310552;18
310553;18
310556;212
310557;20
310558;20
310559;2
310560;2
310561;4
310562;204
310563;348
310564;141
310565;477
310566;469
310567;665
310568;278
310569;806
310570;141
310571;278
310572;141
310573;217
310574;285
310575;180
310576;177
310578;469
310579;477
310580;477
310582;177
310583;469
310584;13
310585;13
310586;13
310587;395
310588;404
310589;141
310590;145
310591;145
310592;141
310593;145
310594;264
310595;278
310596;229
310597;229
310598;141
310599;264
310600;278
310601;229
310602;145
310603;141
310604;145
310605;145
310607;366
310608;140
310609;264
310610;254
310611;282
310612;285
310613;202
310614;197
310615;344
310616;343
310617;540
310618;363
310620;324
310621;85
310622;324
310626;357
310627;363
310628;357
310629;483
310630;20
