route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
BDBR-4959,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-4960,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-4978,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-4979,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-4989,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-4990,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-4991,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-5008,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-5010,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-5018,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDBR-5019,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDCL-4978,BDCL,"Airport - Cleveland",,2,https://www.translink.com.au,00447C,FFFFFF
BDCL-4979,BDCL,"Airport - Cleveland",,2,https://www.translink.com.au,00447C,FFFFFF
BDCL-4989,BDCL,"Airport - Cleveland",,2,https://www.translink.com.au,00447C,FFFFFF
BDVL-4869,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-4870,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-4959,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-4960,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-5008,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BDVL-5010,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BNBD-4992,BNBD,"Beenleigh - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,FFC425,FFFFFF
BNBD-4993,BNBD,"Beenleigh - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,FFC425,FFFFFF
BNBN-4978,BNBN,"Beenleigh - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBN-4979,BNBN,"Beenleigh - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBN-4989,BNBN,"Beenleigh - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBN-4990,BNBN,"Beenleigh - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBN-4991,BNBN,"Beenleigh - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBN-5018,BNBN,"Beenleigh - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBN-5019,BNBN,"Beenleigh - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-4869,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-4870,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-4959,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-4960,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-4992,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-4993,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-5008,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNBR-5010,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-4869,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-4870,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-4992,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNFG-4993,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BNSH-4959,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BNSH-4960,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BNSH-5008,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BNSH-5010,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BNVL-4978,BNVL,"Beenleigh - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,FFFFFF
BNVL-4979,BNVL,"Beenleigh - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,FFFFFF
BNVL-4989,BNVL,"Beenleigh - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,FFFFFF
BNVL-4990,BNVL,"Beenleigh - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,FFFFFF
BNVL-4991,BNVL,"Beenleigh - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,FFFFFF
BNVL-5018,BNVL,"Beenleigh - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,FFFFFF
BNVL-5019,BNVL,"Beenleigh - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,FFFFFF
BRBD-4869,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4870,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4959,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4960,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4978,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4979,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4989,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4990,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4991,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4992,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-4993,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-5008,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-5010,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-5018,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBD-5019,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,FFC425,000000
BRBN-4869,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-4870,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-4959,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-4960,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-4992,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-4993,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-5008,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBN-5010,BRBN,"Brisbane City - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/beenleigh-line,E31837,FFFFFF
BRBR-4959,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-4960,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-4978,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-4979,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-4989,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-4990,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-4991,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-5008,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-5010,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-5018,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRBR-5019,BRBR,"Brisbane City - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/airport-line,A0A0A0,FFFFFF
BRCA-4869,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4870,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4959,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4960,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4978,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4979,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4989,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4990,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4991,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4992,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-4993,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-5008,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-5010,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-5018,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCA-5019,BRCA,"Brisbane City - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
BRCL-4869,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4870,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4959,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4960,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4978,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4979,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4989,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4990,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4991,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4992,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-4993,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-5008,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-5010,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-5018,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRCL-5019,BRCL,"Brisbane City - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
BRDB-4869,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4870,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4959,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4960,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4978,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4979,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4989,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4990,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4991,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4992,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4993,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-5008,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-5010,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-5018,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-5019,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRFG-4869,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4870,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4959,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4960,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4978,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4979,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4989,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4990,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4991,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4992,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4993,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-5008,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-5010,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-5018,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-5019,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRGY-4869,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4870,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4959,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4960,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4978,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4979,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4989,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4990,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4991,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4992,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4993,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-5008,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-5010,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-5018,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-5019,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRIP-4869,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4870,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4959,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4960,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4978,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4979,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4989,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4990,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4991,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4992,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4993,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-5008,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-5010,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-5018,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-5019,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRP-4869,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4870,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4959,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4960,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4978,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4979,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4989,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
